PUMFID;CERTLEVP;REG_INST;REG_RESP;PGMCIPAP;PGM_P034;PGM_P036;PGM_P100;PGM_P111;PGM_280A;PGM_280B;PGM_280C;PGM_280D;PGM_280E;PGM_280F;PGM_290;PGM_350;PGM_380;PGM_P401;PGM_410;PGM_415;PGM_430;COV_010;COV_070;COV_080;EDU_010;EDU_P020;HLOSINTP;STL_010;STL_020;STULOANS;STL_030;OWESLGD;OWEGVIN;STL_080;STL_100A;STL_100B;STL_100C;STL_100D;STL_130;STL_150;STL_160B;STL_160C;STL_160D;STL_160E;STL_160F;STL_160G;STL_160H;STL_160I;STL_160J;STL_160L;STLP160N;SRCFUND;STL_170A;STL_170B;STL_170C;STL_170D;STL_170E;STL_170F;STL_170G;STL_170H;STL_170I;STL_170J;STL_170L;STLP170N;RESPP;STL_190;DBTOTGRD;DBTALGRD;DBTOTINT;DBTALINT;SCHOLARP;LMA_010;LFSTATP;LMA2_07;LMA3_P01;LFCINDP;LFCOCCP;LFWFTPTP;LMA6_05;LMA6_08;JOBQLEVP;JOBQLGRD;JOBQLINT;LMA6_11;LMA6_12;LMA6_13A;LMA6_13B;LMA6_13C;JOBINCP;LMA6_15;AFT_P010;AFT_P020;AFT_P040;AFT_050;AFT_070;AFT_080;AFT_090;BEF_P140;BEF_160;PREVLEVP;HLOSGRDP;PAR1GRD;PAR1INT;PAR2GRD;PAR2INT;GRADAGEP;GENDER2;MS_P01;MS_P02;CTZSHIPP;VISBMINP;PERSINCP;DDIS_FL;WTPF;VERDATE
65604;2;4;4;9;1;6;2;6;2;2;2;2;2;1;2;1;2;2;2;2;1;2;1;2;1;1;2;1;1;1;96;3;3;2;6;6;6;1;1;1;2;2;2;2;2;2;2;1;2;2;1;3;1;6;6;6;6;6;6;6;1;6;6;9;6;6;4;4;4;4;6;2;1;1;2;7;4;1;6;96;6;6;6;1;6;6;6;6;96;6;2;2;2;1;6;6;1;3;4;2;2;1;1;1;1;3;1;1;2;1;2;5;2;10.9244;15MAY2024
65605;3;4;4;1;2;1;2;6;2;2;2;2;2;1;1;1;1;2;9;3;1;2;1;2;1;1;3;2;6;2;6;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;2;2;1;1;2;3;2;6;6;6;6;2;6;6;6;1;1;6;6;6;6;6;6;6;6;1;1;2;1;5;2;1;1;1;2;1;1;1;1;2;2;2;5;1;6;6;6;6;6;6;6;1;6;2;3;1;1;1;1;3;2;1;1;1;2;5;2;12.2432;15MAY2024
65608;2;4;4;7;1;6;1;1;2;2;2;2;2;1;2;2;2;2;3;2;1;6;1;1;2;6;2;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;1;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;6;2;1;2;1;4;3;1;1;1;2;2;2;1;2;2;2;2;3;1;6;6;6;6;6;6;6;5;2;9;2;3;3;3;3;2;1;2;2;1;2;3;2;11.0322;15MAY2024
65609;3;3;3;10;1;6;2;6;2;2;2;2;2;1;2;2;2;2;1;2;1;2;4;1;2;6;3;2;6;2;2;6;6;6;6;6;6;6;6;6;1;2;2;2;1;2;1;2;2;2;2;3;2;2;6;6;6;1;6;1;6;6;6;6;9;2;6;6;6;6;6;2;1;2;1;4;5;1;1;7;2;1;1;2;1;2;4;2;99;1;6;6;6;6;6;6;6;3;3;2;3;1;1;2;2;1;2;2;2;1;1;99;2;11.2478;15MAY2024
65610;2;1;1;4;1;6;1;2;1;2;2;2;2;2;2;2;2;1;2;3;1;1;4;1;2;6;2;1;1;1;96;4;4;9;6;6;6;1;5;2;2;1;1;1;1;2;1;1;1;2;2;3;1;6;2;1;2;2;6;2;2;2;6;6;6;1;1;4;1;4;2;2;1;2;2;7;4;1;6;96;6;6;6;1;6;6;6;6;96;6;4;2;1;1;2;2;2;3;6;2;2;3;3;2;2;2;2;1;2;2;1;3;2;10.4318;15MAY2024
65613;2;4;4;1;2;2;1;2;2;2;2;2;2;1;1;2;2;3;1;2;1;2;1;2;1;1;2;1;1;1;96;1;1;2;1;2;2;6;2;2;2;1;2;2;2;2;2;2;2;2;1;3;1;6;1;6;6;6;6;6;6;6;6;9;6;6;6;1;6;1;6;1;1;2;2;7;5;1;6;96;6;6;6;1;6;6;6;6;96;6;0;6;6;6;6;6;6;1;6;1;2;1;1;1;1;3;2;2;1;1;2;99;2;13.7747;15MAY2024
65614;3;4;4;5;1;6;1;2;2;2;2;2;2;1;1;2;2;1;3;2;2;2;1;1;2;6;3;1;1;1;96;4;3;1;6;6;6;1;4;2;9;9;9;9;9;9;9;9;9;9;9;1;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;2;1;1;1;7;4;1;2;2;3;2;2;1;2;2;5;5;3;2;1;2;1;1;1;6;1;1;5;2;3;1;1;1;1;1;2;1;2;1;2;3;1;10.2856;15MAY2024
65618;3;4;4;9;1;6;1;2;2;2;2;2;2;1;1;1;2;1;2;3;1;1;1;1;2;6;3;1;1;1;96;4;4;2;6;6;6;1;4;2;2;1;1;2;2;2;1;1;2;2;2;3;1;6;2;2;6;6;6;2;1;6;6;6;6;2;3;4;0;4;6;2;1;2;1;7;4;1;1;1;3;2;2;1;2;2;2;1;4;2;1;2;1;1;2;2;1;4;6;2;3;2;2;1;1;3;2;2;2;1;2;4;1;11.0968;15MAY2024
65619;3;3;3;7;1;6;1;2;2;1;2;2;2;2;1;2;2;1;8;1;1;6;1;2;2;6;3;2;6;2;2;6;6;6;6;6;6;6;6;6;2;2;2;2;2;1;1;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;6;2;1;2;1;6;3;1;1;8;3;1;1;1;1;2;3;1;5;1;6;6;6;6;6;6;6;3;1;2;3;1;1;1;1;1;2;2;2;3;1;5;2;12.4923;15MAY2024
65620;2;4;4;9;1;6;1;2;2;1;2;2;2;2;1;1;2;1;2;1;1;2;1;2;2;6;2;2;6;2;5;6;6;6;6;6;6;6;6;6;2;2;2;1;1;2;2;1;1;2;1;3;2;6;6;6;2;1;6;6;2;2;6;1;6;6;3;3;3;3;2;2;1;2;1;7;4;1;1;2;2;2;2;1;2;2;3;2;5;2;1;2;1;2;2;3;1;1;6;2;2;2;2;1;1;2;2;2;2;1;2;4;1;33.8207;15MAY2024
65621;2;1;1;9;1;6;1;2;2;2;2;2;2;1;2;1;2;1;3;3;1;2;1;2;1;2;2;1;1;1;96;4;1;1;6;6;6;1;1;1;2;2;2;1;2;2;2;1;2;2;2;3;1;6;6;6;2;6;6;6;1;6;6;6;6;6;4;4;4;4;3;1;1;2;1;7;4;1;2;3;2;1;2;1;2;3;4;2;4;1;6;6;6;6;6;6;6;3;2;3;3;1;1;1;1;2;2;1;2;1;2;5;2;10.6955;15MAY2024
65623;2;1;1;10;1;6;2;6;2;2;2;2;2;1;2;2;2;2;4;2;1;2;3;2;1;1;3;2;6;2;5;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;1;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;6;2;2;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;0;6;6;6;6;6;6;5;1;6;2;1;1;1;1;1;1;2;2;1;2;1;1;19.496;15MAY2024
65624;1;4;9;10;1;6;1;1;2;2;2;2;2;1;1;2;2;1;3;2;1;6;4;1;2;6;1;2;6;2;2;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;1;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;1;1;1;0;0;6;2;1;1;1;2;10;1;1;6;0;1;1;3;2;2;1;3;5;2;3;2;1;1;1;6;3;1;6;6;1;3;3;3;3;1;1;2;2;1;9;5;2;11.7343;15MAY2024
65630;2;4;4;7;1;6;1;1;2;2;2;2;2;1;2;2;2;1;3;2;1;2;2;1;2;6;2;1;1;1;96;3;3;1;6;6;6;1;3;2;2;2;2;2;1;2;2;2;1;2;2;3;1;6;6;6;6;1;6;6;6;2;6;6;6;6;6;3;6;3;6;2;1;2;1;1;3;1;2;1;2;2;2;1;1;3;4;4;3;2;3;2;1;1;1;6;1;1;5;6;2;2;2;1;1;1;1;2;2;1;2;4;1;16.3055;15MAY2024
65631;2;4;4;8;1;6;1;1;2;2;2;2;2;1;2;2;2;2;3;3;2;2;1;2;1;1;2;2;6;2;5;6;6;6;6;6;6;6;6;6;1;2;2;2;2;2;2;1;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;3;6;0;0;0;0;6;2;1;2;1;1;10;1;1;3;2;2;2;2;2;2;4;2;3;1;6;6;6;6;6;6;6;3;3;6;2;3;3;2;2;1;1;1;2;1;2;4;1;10.2888;15MAY2024
65632;1;4;4;1;1;6;1;2;2;2;2;2;2;1;1;2;2;1;3;3;1;2;1;1;1;1;2;1;1;1;96;0;3;6;6;6;6;6;6;2;2;2;2;1;2;2;2;2;1;2;2;3;1;6;6;6;1;6;6;6;6;2;6;6;6;6;6;0;6;3;1;1;2;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;1;2;1;1;2;2;1;1;6;6;1;1;1;1;1;2;2;2;1;1;2;1;1;19.1002;15MAY2024
65633;2;1;3;2;1;6;2;6;2;2;2;2;2;1;1;1;2;1;3;3;2;2;1;2;1;1;3;2;6;2;1;6;6;6;6;6;6;6;6;6;1;2;2;1;1;1;1;2;2;2;2;3;2;1;6;6;1;2;2;2;6;6;6;6;3;2;6;6;6;6;4;2;2;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;4;1;1;1;2;2;2;3;4;6;2;1;1;1;1;1;2;2;2;1;2;2;2;13.5543;15MAY2024
65634;3;4;4;8;1;6;2;6;2;2;2;2;2;1;1;1;2;1;5;2;1;2;1;1;2;6;3;2;6;2;4;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;1;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;6;2;1;2;1;1;5;1;2;1;2;1;1;1;2;1;2;5;99;2;2;4;1;1;1;6;3;1;3;2;3;2;2;2;2;2;1;2;2;9;1;99;2;11.0501;15MAY2024
65635;2;4;4;4;1;6;2;6;2;2;2;2;2;1;1;1;1;1;3;3;1;2;1;2;2;6;2;1;1;1;96;3;3;2;6;6;6;1;2;2;2;2;1;1;1;2;2;1;2;2;2;3;2;6;6;2;1;2;6;6;1;6;6;6;6;6;4;4;4;4;2;2;1;2;1;4;5;1;1;2;2;2;2;1;2;2;4;1;4;2;1;2;1;1;1;6;1;3;6;2;2;1;1;1;1;2;2;2;2;1;2;3;2;10.5799;15MAY2024
65636;3;3;3;2;1;6;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;2;6;3;1;1;1;96;0;0;6;6;6;6;6;6;2;2;1;1;2;1;2;1;2;2;2;2;3;1;6;2;2;6;2;6;1;6;6;6;6;6;2;6;0;6;0;6;2;1;1;1;7;5;1;1;2;2;1;1;3;2;2;4;1;2;2;4;3;1;1;1;6;1;3;5;2;3;2;2;1;1;1;2;2;2;1;1;99;1;20.9129;15MAY2024
65637;2;1;1;5;1;6;2;6;2;1;2;2;2;2;1;1;2;2;1;3;1;2;2;1;2;6;2;1;1;1;96;2;2;1;1;2;2;6;5;2;1;1;1;1;1;2;2;2;2;2;2;3;1;2;1;2;2;2;6;6;6;6;6;6;3;6;6;2;6;2;1;2;2;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;1;4;1;1;1;6;2;3;6;1;2;1;1;1;1;1;1;2;2;1;2;1;1;10.161;15MAY2024
65640;3;2;2;4;2;1;2;6;2;2;2;2;2;1;1;2;2;1;2;3;1;2;1;2;2;6;3;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;1;2;2;1;2;3;2;6;6;6;6;1;6;2;6;6;1;6;6;2;6;6;6;6;6;2;1;2;1;5;5;1;1;7;2;1;1;1;2;2;2;1;5;2;0;6;6;6;6;6;6;1;6;2;3;1;1;1;1;4;1;2;1;1;2;4;2;10.9507;15MAY2024
65641;3;4;4;1;2;3;1;2;2;2;2;2;2;1;1;2;2;3;3;3;1;2;1;2;2;6;3;1;1;1;96;3;0;2;6;6;6;1;6;2;2;2;2;2;2;2;2;1;1;2;2;3;2;6;6;6;6;6;6;6;1;1;6;6;6;6;0;3;0;0;6;2;3;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;0;6;6;6;6;6;6;1;6;6;3;2;2;1;1;4;2;1;1;1;2;5;1;10.0969;15MAY2024
65643;1;4;4;8;1;6;1;1;2;2;2;2;2;1;2;2;2;1;1;2;1;2;1;2;2;6;1;2;6;2;2;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;2;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;1;2;1;2;10;1;1;2;0;1;1;1;2;2;2;2;2;2;2;2;1;1;1;6;2;1;4;6;1;2;2;9;9;1;1;2;2;3;1;99;2;10.87;15MAY2024
65644;1;1;1;5;1;6;2;6;2;2;2;2;2;1;1;1;2;1;4;4;1;2;1;1;2;6;1;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;2;1;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;3;3;0;0;6;2;2;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;2;1;1;1;1;6;3;1;4;2;2;3;3;1;1;2;1;1;2;3;1;1;2;10.3448;15MAY2024
65645;1;1;1;10;1;6;1;2;2;2;2;2;2;1;2;2;2;1;1;2;1;6;1;1;2;6;1;2;6;2;6;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;2;2;2;2;1;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;1;2;1;6;10;1;2;7;0;1;1;3;2;2;2;4;2;2;3;2;1;2;2;4;3;3;2;6;1;2;2;1;1;1;1;2;2;1;2;1;2;10.3607;15MAY2024
65647;1;4;9;9;1;6;1;2;2;2;2;2;2;1;1;1;2;3;6;1;1;1;1;1;2;6;1;1;1;1;96;0;0;6;6;6;6;6;6;2;2;2;1;1;1;2;2;1;1;2;2;3;2;6;6;1;2;1;6;6;2;2;6;6;6;6;0;0;0;0;1;2;1;2;1;6;10;1;2;1;0;1;1;3;1;3;4;4;2;2;1;2;1;1;1;6;1;1;6;6;1;1;1;1;1;4;2;1;2;1;2;3;1;16.811;15MAY2024
65649;2;4;4;6;1;6;2;6;2;2;2;2;2;1;1;2;2;1;2;3;2;2;1;1;2;6;2;1;1;1;96;4;4;2;6;6;6;1;4;2;1;2;1;1;1;2;2;2;2;2;2;3;1;2;6;2;1;2;6;6;6;6;6;6;9;6;6;4;6;4;1;2;1;2;1;1;10;1;1;7;2;2;2;2;2;2;3;2;3;1;6;6;6;6;6;6;6;3;4;6;2;1;1;1;1;1;2;2;2;1;2;99;1;25.1286;15MAY2024
65651;1;2;2;9;1;6;1;2;2;2;2;2;2;1;1;2;2;1;3;1;2;2;1;2;2;6;1;2;6;2;1;6;6;6;6;6;6;6;6;6;1;2;2;2;2;2;2;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;9;6;6;6;6;6;6;2;1;2;1;7;4;2;1;8;1;2;2;1;2;3;4;4;2;1;6;6;6;6;6;6;6;3;6;6;1;3;3;3;3;1;2;1;2;1;2;99;2;26.3486;15MAY2024
65652;3;2;2;5;2;1;2;6;2;2;2;2;2;1;1;2;2;1;9;3;1;2;1;1;2;6;3;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;2;2;2;1;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;1;2;1;2;3;1;1;1;2;1;1;1;2;2;4;2;3;2;2;3;1;1;2;2;1;1;6;2;3;1;1;1;1;3;1;2;2;1;2;3;2;12.7825;15MAY2024
65653;1;1;1;9;1;6;1;2;2;2;2;2;2;1;2;2;2;1;2;2;1;2;1;2;2;6;1;2;6;2;1;6;6;6;6;6;6;6;6;6;1;2;2;2;1;2;1;2;2;2;2;3;2;1;6;6;6;1;6;2;6;6;6;6;3;2;6;6;6;6;6;2;1;2;1;7;4;1;1;1;1;2;2;1;2;2;1;1;3;1;6;6;6;6;6;6;6;1;6;6;1;3;3;2;2;1;2;2;2;1;2;99;1;10.8059;15MAY2024
65654;2;4;4;5;1;6;1;2;2;1;2;2;2;2;1;1;2;3;1;2;1;2;1;1;1;1;2;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;1;1;2;1;2;2;2;2;3;2;6;6;6;1;2;6;1;6;6;6;6;6;1;4;4;4;4;2;2;1;1;1;4;99;1;1;1;2;2;2;1;2;2;3;3;99;2;3;2;1;1;1;6;1;3;3;6;2;1;1;1;1;1;1;2;2;3;1;5;2;11.1872;15MAY2024
65656;2;2;2;5;1;6;1;2;2;2;2;2;2;1;1;2;1;1;1;3;1;6;1;2;1;2;2;1;1;1;96;3;3;2;6;6;6;1;1;2;2;2;2;2;1;2;1;2;2;2;2;3;1;6;6;6;6;2;6;1;6;6;6;6;6;2;6;3;6;3;6;1;1;2;1;1;10;1;1;3;2;2;2;2;2;1;3;1;3;1;6;6;6;6;6;6;6;3;3;6;2;1;1;1;1;1;2;2;2;1;2;3;1;77.5792;15MAY2024
65657;2;4;4;5;2;1;2;6;2;2;2;2;2;1;2;1;2;1;2;3;1;2;1;2;2;6;2;2;6;2;6;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;2;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;1;2;1;3;7;2;1;6;2;2;2;2;3;1;2;1;3;1;6;6;6;6;6;6;6;1;6;6;2;9;9;9;9;2;2;1;2;2;1;3;2;18.9324;15MAY2024
65660;2;4;4;5;1;6;1;3;2;2;1;2;2;2;2;1;2;2;8;1;1;2;2;1;2;6;2;2;6;2;5;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;1;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;9;9;9;9;9;6;2;1;2;1;2;2;2;1;2;0;1;1;3;3;1;3;2;1;2;1;1;1;1;2;2;3;3;2;9;2;3;3;3;3;2;1;2;2;9;1;3;2;10.1276;15MAY2024
65661;2;4;4;2;2;4;2;6;2;2;2;2;2;1;2;2;2;1;2;3;1;1;1;1;1;1;2;1;1;1;96;9;4;6;6;6;6;6;6;2;2;2;2;1;1;1;1;2;1;2;2;3;2;6;6;6;2;1;2;1;6;2;6;6;6;1;3;9;3;4;1;2;2;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;1;1;1;2;2;2;3;3;3;6;2;2;2;2;2;1;2;2;2;1;2;1;1;10.9573;15MAY2024
65662;1;1;9;1;1;6;2;6;2;2;2;2;2;1;1;1;2;3;2;1;1;2;1;2;1;1;1;1;1;1;96;1;0;2;6;6;6;1;6;2;2;1;2;2;1;2;2;2;2;2;2;3;2;6;1;6;6;1;6;6;6;6;6;6;6;6;6;1;6;0;6;2;2;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;2;1;1;1;1;6;1;1;6;1;1;1;1;1;1;3;2;1;9;1;2;2;1;11.3946;15MAY2024
65664;1;2;2;4;1;6;1;2;2;2;2;2;2;1;1;2;2;1;2;2;1;2;1;2;2;6;1;1;1;1;96;3;0;1;6;6;6;1;6;2;2;2;2;2;2;2;2;1;1;2;2;3;1;6;6;6;6;6;6;6;1;2;6;6;6;6;2;4;0;0;6;2;1;2;1;3;5;1;1;3;1;2;2;1;2;1;4;1;2;1;6;6;6;6;6;6;6;4;6;9;1;1;1;1;1;3;2;2;2;1;2;2;1;20.0296;15MAY2024
65667;3;2;2;7;1;6;1;1;2;2;2;2;2;1;1;1;2;1;3;3;1;2;1;2;2;6;3;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;1;1;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;1;2;1;99;99;9;9;99;9;9;9;9;9;9;9;9;99;9;9;6;6;6;6;6;6;9;99;9;9;9;9;9;9;1;1;9;9;9;9;99;2;10.1227;15MAY2024
65668;3;2;2;10;1;6;1;1;2;2;2;2;1;2;1;1;1;1;8;2;1;2;5;1;2;6;3;1;1;1;96;4;4;2;6;6;6;1;3;2;2;2;2;2;1;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;4;6;4;6;2;1;2;1;4;3;1;1;1;2;1;1;1;2;3;4;2;2;1;6;6;6;6;6;6;6;3;1;2;3;1;1;1;1;2;1;2;2;1;2;99;2;10.2706;15MAY2024
65669;1;2;2;5;1;6;1;2;2;2;2;2;1;2;1;2;2;1;2;1;1;2;2;1;2;6;1;1;1;1;96;9;0;6;6;6;6;6;6;1;2;2;2;2;1;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;9;6;0;6;2;1;2;1;3;2;1;1;1;1;2;2;1;2;1;1;1;3;2;1;2;1;1;1;6;2;3;1;6;1;1;1;1;1;1;2;2;2;2;1;2;2;60.2117;15MAY2024
65670;1;1;1;8;1;6;1;1;2;2;2;2;2;1;2;2;2;1;1;1;1;2;1;2;2;6;1;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;1;2;2;1;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;1;2;1;2;1;1;10;1;2;7;0;1;1;1;2;2;2;2;5;2;1;2;1;1;1;6;1;3;3;6;1;3;3;1;1;1;1;2;2;1;2;4;2;10.104;15MAY2024
65678;2;3;3;9;1;6;2;6;2;2;2;2;2;1;1;2;2;1;8;1;2;2;3;1;2;6;2;1;1;1;96;4;4;2;1;2;2;6;4;2;2;1;2;2;2;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;4;6;4;6;2;1;2;1;2;4;2;1;1;0;1;1;3;1;3;4;3;1;1;6;6;6;6;6;6;6;3;2;2;2;1;1;1;1;2;2;2;2;1;1;99;1;173.0608;15MAY2024
65680;3;2;9;5;2;1;2;6;2;2;2;2;2;1;1;1;2;3;4;2;2;1;2;1;1;1;3;1;1;1;96;3;3;2;6;6;6;1;5;1;2;1;1;1;1;1;2;1;2;2;2;3;2;6;2;2;1;1;2;6;2;6;6;6;6;6;3;4;3;4;3;2;1;2;1;5;5;1;2;1;3;3;2;1;2;2;2;4;3;2;1;1;1;1;1;6;2;3;6;3;3;1;1;1;1;3;1;1;2;2;2;3;1;11.7637;15MAY2024
65681;2;4;4;1;1;6;2;6;2;2;2;2;2;1;1;2;2;1;3;1;1;2;1;2;2;6;2;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;1;2;2;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;1;2;1;5;5;1;1;8;2;2;2;1;1;1;1;1;5;2;1;2;1;1;2;2;1;4;6;6;2;1;1;1;1;4;1;1;1;1;2;4;2;10.2131;15MAY2024
65684;2;1;4;10;1;6;2;6;2;2;2;2;2;1;1;1;2;2;1;3;1;2;1;1;2;6;2;2;6;2;1;6;6;6;6;6;6;6;6;6;1;1;2;1;1;2;1;2;2;2;2;3;2;1;2;6;2;1;6;2;6;6;6;6;3;2;6;6;6;6;2;2;1;2;1;6;3;1;1;3;2;2;2;1;2;1;2;1;5;1;6;6;6;6;6;6;6;3;2;6;2;1;1;1;1;1;2;2;2;1;2;5;2;11.816;15MAY2024
65685;1;4;4;10;1;6;2;6;2;2;1;2;2;2;2;2;2;3;2;3;1;2;4;1;2;6;1;2;6;2;1;6;6;6;6;6;6;6;6;6;1;1;2;2;1;2;2;2;2;2;2;3;2;1;2;6;6;1;6;6;6;6;6;6;3;6;6;6;6;6;6;2;1;2;1;2;7;1;1;1;0;1;1;1;2;1;3;1;3;2;1;2;1;1;1;6;1;1;6;6;1;9;9;1;1;1;2;1;2;1;2;2;1;21.6895;15MAY2024
65689;1;2;2;1;1;6;1;3;2;2;2;2;2;1;1;2;2;1;2;1;1;2;1;2;1;2;2;1;1;1;96;0;0;6;6;6;6;6;6;2;2;2;2;2;1;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;0;6;1;1;2;1;7;5;1;1;1;1;2;1;1;2;1;1;1;3;1;6;6;6;6;6;6;6;1;99;6;1;3;2;1;1;4;2;1;1;1;1;1;2;20.5224;15MAY2024
65692;2;4;4;6;1;6;2;6;2;2;2;2;2;1;1;1;2;1;1;2;1;1;1;2;1;1;3;2;6;2;1;6;6;6;6;6;6;6;6;6;1;1;2;1;2;2;2;2;2;2;2;3;2;1;2;6;1;6;6;6;6;6;6;6;4;6;6;6;6;6;2;1;1;2;1;5;5;1;2;3;2;2;1;1;2;1;1;1;1;1;6;6;6;6;6;6;6;3;2;6;2;2;1;1;1;1;2;2;2;1;2;99;2;31.6671;15MAY2024
65693;2;4;4;8;1;6;2;6;2;2;2;2;1;2;2;2;2;1;2;1;1;1;4;1;2;6;2;2;6;2;1;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;1;2;2;2;2;1;6;6;6;6;6;6;6;6;6;6;6;6;6;9;9;9;9;9;6;2;1;2;1;6;3;1;1;8;0;1;1;3;1;4;4;4;3;2;3;2;1;1;1;6;3;2;4;6;2;2;2;2;2;1;1;2;2;1;2;3;2;11.0158;15MAY2024
65695;2;1;1;9;1;6;2;6;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;2;1;1;2;1;1;1;96;0;3;6;6;6;6;6;6;2;1;2;2;1;1;1;2;1;1;2;1;3;1;1;6;6;2;2;2;6;2;2;6;9;4;6;0;0;3;4;2;1;3;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;3;2;1;1;2;1;3;3;2;6;2;3;3;3;1;1;2;2;2;1;2;1;2;10.7384;15MAY2024
65697;3;4;4;8;1;6;2;6;2;2;2;2;2;1;2;2;2;1;3;2;2;6;1;2;2;6;3;2;6;2;1;6;6;6;6;6;6;6;6;6;1;1;1;1;1;1;2;2;2;2;2;3;2;1;2;2;1;2;2;6;6;6;6;6;4;6;6;6;6;6;4;2;1;2;1;4;3;1;1;1;2;1;1;1;2;2;2;2;5;2;1;3;1;1;1;6;2;3;3;2;3;1;1;1;1;2;1;1;2;1;2;4;1;11.1611;15MAY2024
65699;1;4;4;4;2;3;2;6;2;2;2;2;2;1;2;2;2;2;3;2;1;6;1;2;2;6;1;1;1;1;96;0;0;6;6;6;6;6;6;2;2;1;2;2;2;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;0;6;2;3;6;6;96;96;6;6;96;6;6;6;6;6;6;6;6;96;6;2;4;1;2;2;2;3;3;6;6;1;3;3;3;3;1;2;2;2;1;1;1;2;52.9348;15MAY2024
65700;3;2;2;10;1;6;1;1;2;2;2;2;2;1;1;1;1;1;9;2;1;6;1;1;2;6;3;1;1;1;96;0;0;6;6;6;6;6;6;2;2;2;2;2;1;2;1;2;2;2;2;3;2;6;6;6;6;1;6;1;6;6;6;6;6;2;6;0;6;0;6;2;1;2;1;3;3;1;2;8;3;2;2;1;2;1;2;4;3;2;2;3;1;1;2;2;3;3;2;2;3;1;1;1;1;2;2;1;2;1;2;3;1;10.8853;15MAY2024
